type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,sulfur_dioxide_ratio
0,5.5,0.62,0.33,1.7,0.037000000000000005,118.0,0.9875799999999999,3.15,0.39,13.55,1,0.2033898305084746
0,6.2,0.3,0.42,2.2,0.036000000000000004,128.0,0.9901,3.13,0.38,11.6,1,0.21875
0,6.4,0.105,0.29,1.1,0.035,140.0,0.9914200000000001,3.17,0.55,10.7,1,0.3142857142857143
0,5.7,0.33,0.32,1.4,0.043,93.0,0.9897,3.31,0.5,12.3,1,0.3010752688172043
0,5.9,0.32,0.19,14.5,0.042,115.0,0.99684,3.16,0.43,10.3,0,0.3217391304347826
0,6.2,0.26,0.2,8.0,0.047,111.0,0.99445,3.11,0.42,10.4,1,0.3153153153153153
0,6.0,0.2,0.33,1.1,0.039,126.0,0.99051,3.31,0.45,11.6,1,0.35714285714285715
0,5.8,0.28,0.34,2.2,0.037000000000000005,125.0,0.9898600000000001,3.36,0.33,12.8,1,0.192
0,6.4,0.31,0.5,5.8,0.038,111.0,0.9918899999999999,3.18,0.53,11.9,1,0.3783783783783784
0,6.0,0.35,0.46,0.9,0.033,65.0,0.98934,3.24,0.35,12.1,0,0.13846153846153847
0,5.1,0.26,0.34,6.4,0.034,99.0,0.99449,3.23,0.41,9.2,1,0.26262626262626265
0,6.6,0.28,0.09,10.9,0.051,131.0,0.99566,2.93,0.62,9.5,1,0.2824427480916031
0,6.0,0.17,0.3,7.3,0.039,104.0,0.9925200000000001,2.91,0.57,11.0,1,0.375
0,6.0,0.26,0.24,1.3,0.053,150.0,0.9924,3.21,0.62,10.4,1,0.44
0,5.4,0.375,0.4,3.3,0.054000000000000006,147.0,0.99482,3.42,0.52,9.1,0,0.19727891156462585
0,7.0,0.17,0.42,1.0,0.075,71.0,0.99103,3.32,0.62,11.4,1,0.2676056338028169
0,5.1,0.26,0.33,1.1,0.027000000000000003,113.0,0.98946,3.35,0.43,11.4,1,0.40707964601769914
0,5.7,0.4,0.35,5.1,0.026000000000000002,113.0,0.9905200000000001,3.18,0.67,12.4,1,0.1504424778761062
0,6.1,0.41,0.2,12.6,0.032,136.0,0.99516,2.91,0.43,10.6,1,0.39705882352941174
0,5.8,0.385,0.25,3.7,0.031,122.0,0.9912799999999999,3.2,0.63,11.2,1,0.3114754098360656
0,7.0,0.24,0.47,1.3,0.043,131.0,0.9917600000000001,3.19,0.45,11.0,1,0.13740458015267176
0,6.8,0.23,0.48,1.5,0.036000000000000004,165.0,0.9916200000000001,3.18,0.45,11.3,1,0.21212121212121213
0,6.5,0.28,0.34,4.6,0.054000000000000006,130.0,0.99193,3.2,0.46,12.0,1,0.16923076923076924
0,6.4,0.23,0.35,10.3,0.042,140.0,0.9967,3.23,0.47,9.2,0,0.38571428571428573
0,6.0,0.34,0.29,6.1,0.046,134.0,0.9946200000000001,3.48,0.57,10.7,1,0.21641791044776118
0,6.7,0.22,0.33,1.2,0.036000000000000004,86.0,0.9905799999999999,3.1,0.76,11.4,1,0.4186046511627907
0,6.0,0.32,0.33,9.9,0.032,90.0,0.9925799999999999,3.1,0.43,12.1,1,0.24444444444444444
0,5.8,0.29,0.27,1.6,0.062,140.0,0.9913799999999999,3.23,0.35,11.1,1,0.12142857142857143
0,5.8,0.38,0.26,1.1,0.057999999999999996,140.0,0.99271,3.27,0.43,9.7,1,0.14285714285714285
0,5.9,0.32,0.26,1.5,0.057,141.0,0.9917,3.24,0.36,10.7,0,0.12056737588652482
0,5.6,0.33,0.28,1.2,0.031,97.0,0.99126,3.49,0.58,10.9,1,0.3402061855670103
0,5.9,0.37,0.3,1.5,0.033,95.0,0.9898600000000001,3.36,0.56,12.0,1,0.3684210526315789
0,5.6,0.295,0.26,1.1,0.035,102.0,0.99154,3.47,0.56,10.6,1,0.39215686274509803
0,6.7,0.5,0.36,11.5,0.096,92.0,0.9964200000000001,3.11,0.49,9.6,0,0.1956521739130435
0,6.5,0.28,0.38,7.8,0.031,216.0,0.99154,3.03,0.42,13.1,1,0.25
0,5.3,0.275,0.24,7.4,0.038,114.0,0.99313,3.38,0.51,11.0,1,0.24561403508771928
0,5.2,0.405,0.15,1.45,0.038,44.0,0.99125,3.52,0.4,11.6,0,0.22727272727272727
0,6.8,0.34,0.36,8.9,0.028999999999999998,128.0,0.99318,3.28,0.35,11.95,1,0.34375
0,5.7,0.22,0.25,1.1,0.05,175.0,0.9909899999999999,3.44,0.62,11.1,1,0.5542857142857143
0,6.2,0.28,0.57,1.0,0.043,92.0,0.9900399999999999,3.17,0.36,11.5,1,0.5434782608695652
0,5.6,0.34,0.25,2.5,0.046,182.0,0.99093,3.21,0.4,11.3,0,0.25824175824175827
0,4.8,0.29,0.23,1.1,0.044000000000000004,180.0,0.98924,3.28,0.34,11.9,1,0.2111111111111111
0,5.1,0.3,0.3,2.3,0.048,150.0,0.98944,3.29,0.46,12.2,1,0.26666666666666666
0,7.0,0.36,0.35,2.5,0.048,161.0,0.99146,3.05,0.56,11.1,1,0.4161490683229814
0,6.4,0.33,0.44,8.9,0.055,164.0,0.9948799999999999,3.1,0.48,9.6,0,0.3170731707317073
0,6.2,0.23,0.38,1.6,0.044000000000000004,113.0,0.9917600000000001,3.3,0.73,11.4,0,0.10619469026548672
0,5.2,0.25,0.23,1.4,0.047,77.0,0.9900100000000001,3.32,0.62,11.4,0,0.2597402597402597
0,6.2,0.35,0.29,3.9,0.040999999999999995,79.0,0.99005,3.1,0.59,12.06666667,1,0.27848101265822783
0,7.1,0.23,0.39,13.7,0.057999999999999996,172.0,0.99755,2.9,0.46,9.0,1,0.1511627906976744
0,7.5,0.38,0.33,9.2,0.043,116.0,0.99444,3.08,0.42,11.4,1,0.16379310344827586
0,6.4,0.35,0.51,7.8,0.055,177.0,0.9950200000000001,3.12,0.45,9.6,0,0.2994350282485876
0,6.0,0.43,0.34,7.6,0.045,118.0,0.9922200000000001,3.03,0.37,11.0,1,0.211864406779661
0,6.0,0.52,0.33,7.7,0.046,119.0,0.99224,3.04,0.38,11.0,1,0.20168067226890757
0,5.5,0.31,0.29,3.0,0.027000000000000003,102.0,0.99067,3.23,0.56,11.2,1,0.1568627450980392
0,5.9,0.22,0.3,1.3,0.052000000000000005,86.0,0.99069,3.31,0.47,11.55,1,0.4883720930232558
0,6.2,0.36,0.32,4.0,0.036000000000000004,92.0,0.98936,3.2,0.5,13.3,1,0.4782608695652174
0,6.0,0.41,0.23,1.1,0.066,148.0,0.99266,3.3,0.47,9.633333333,0,0.14864864864864866
0,6.2,0.355,0.35,2.0,0.046,95.0,0.9882200000000001,3.06,0.46,13.6,1,0.3263157894736842
0,5.7,0.41,0.21,1.9,0.048,112.0,0.9913799999999999,3.29,0.55,11.2,1,0.26785714285714285
0,5.3,0.6,0.34,1.4,0.031,60.0,0.98854,3.27,0.38,13.0,1,0.05
0,5.8,0.23,0.31,4.5,0.046,124.0,0.99324,3.31,0.64,10.8,1,0.3387096774193548
0,6.6,0.24,0.33,10.1,0.032,81.0,0.99626,3.19,0.51,9.8,1,0.09876543209876543
0,6.1,0.32,0.28,6.6,0.021,132.0,0.9918799999999999,3.15,0.36,11.45,1,0.2196969696969697
0,5.0,0.2,0.4,1.9,0.015,98.0,0.9897,3.37,0.55,12.05,1,0.20408163265306123
0,6.0,0.42,0.41,12.4,0.032,179.0,0.9962200000000001,3.14,0.6,9.7,0,0.27932960893854747
0,5.7,0.21,0.32,1.6,0.03,122.0,0.99044,3.33,0.52,11.9,1,0.27049180327868855
0,5.6,0.2,0.36,2.5,0.048,125.0,0.99282,3.49,0.49,10.0,1,0.128
0,7.4,0.22,0.26,1.2,0.035,97.0,0.99245,3.12,0.41,9.7,1,0.18556701030927836
0,6.2,0.38,0.42,2.5,0.038,117.0,0.9913200000000001,3.36,0.59,11.6,1,0.2905982905982906
0,5.9,0.54,0.0,0.8,0.032,82.0,0.9928600000000001,3.25,0.36,8.8,0,0.14634146341463414
0,6.2,0.53,0.02,0.9,0.035,81.0,0.99234,3.24,0.35,9.5,0,0.07407407407407407
0,6.6,0.34,0.4,8.1,0.046,170.0,0.9949399999999999,3.15,0.5,9.533333333,1,0.4
0,5.0,0.235,0.27,11.75,0.03,118.0,0.9954,3.07,0.5,9.4,1,0.288135593220339
0,5.5,0.32,0.13,1.3,0.037000000000000005,156.0,0.9918399999999999,3.26,0.38,10.7,0,0.28846153846153844
0,4.9,0.47,0.17,1.9,0.035,148.0,0.98964,3.27,0.35,11.5,1,0.40540540540540543
0,6.5,0.33,0.38,8.3,0.048,174.0,0.99492,3.14,0.5,9.6,0,0.39080459770114945
0,6.6,0.34,0.4,8.1,0.046,170.0,0.9949399999999999,3.15,0.5,9.55,1,0.4
0,6.2,0.41,0.22,1.9,0.023,56.0,0.9892799999999999,3.04,0.79,13.0,1,0.08928571428571429
0,6.8,0.22,0.36,1.2,0.052000000000000005,127.0,0.9933,3.04,0.54,9.2,0,0.2992125984251969
0,4.9,0.235,0.27,11.75,0.03,118.0,0.9954,3.07,0.5,9.4,1,0.288135593220339
0,6.1,0.34,0.29,2.2,0.036000000000000004,100.0,0.9893799999999999,3.06,0.44,11.8,1,0.25
0,5.7,0.21,0.32,0.9,0.038,121.0,0.99074,3.24,0.46,10.6,1,0.3140495867768595
0,6.5,0.23,0.38,1.3,0.032,112.0,0.99298,3.21,0.54,9.7,0,0.25892857142857145
0,6.2,0.21,0.29,1.6,0.039,92.0,0.9911399999999999,3.27,0.5,11.2,1,0.2608695652173913
0,6.6,0.32,0.36,8.0,0.047,168.0,0.9949,3.15,0.46,9.6,0,0.3392857142857143
0,6.5,0.29,0.19,1.2,0.040999999999999995,111.0,0.99254,2.99,0.46,9.4,1,0.2702702702702703
0,5.5,0.29,0.3,1.1,0.022000000000000002,110.0,0.98869,3.34,0.38,12.8,1,0.18181818181818182
0,6.0,0.21,0.38,0.8,0.02,98.0,0.98941,3.26,0.32,11.8,1,0.22448979591836735
1,7.4,0.66,0.0,1.8,0.075,40.0,0.9978,3.51,0.56,9.4,0,0.325
1,7.9,0.6,0.06,1.6,0.069,59.0,0.9964,3.3,0.46,9.4,0,0.2542372881355932
1,7.8,0.58,0.02,2.0,0.073,18.0,0.9968,3.36,0.57,9.5,1,0.5
1,7.5,0.5,0.36,6.1,0.071,102.0,0.9978,3.35,0.8,10.5,0,0.16666666666666666
1,6.7,0.58,0.08,1.8,0.09699999999999999,65.0,0.9959,3.28,0.54,9.2,0,0.23076923076923078
1,5.6,0.615,0.0,1.6,0.08900000000000001,59.0,0.9943,3.58,0.52,9.9,0,0.2711864406779661
1,8.5,0.28,0.56,1.8,0.092,103.0,0.9969,3.3,0.75,10.5,1,0.33980582524271846
1,7.4,0.59,0.08,4.4,0.086,29.0,0.9974,3.38,0.5,9.0,0,0.20689655172413793
1,8.9,0.22,0.48,1.8,0.077,60.0,0.9968,3.39,0.53,9.4,1,0.48333333333333334
1,7.6,0.39,0.31,2.3,0.08199999999999999,71.0,0.9982,3.52,0.65,9.7,0,0.323943661971831
1,8.5,0.49,0.11,2.3,0.084,67.0,0.9968,3.17,0.53,9.4,0,0.13432835820895522
1,6.9,0.4,0.14,2.4,0.085,40.0,0.9968,3.43,0.63,9.7,1,0.525
1,6.3,0.39,0.16,1.4,0.08,23.0,0.9955,3.34,0.56,9.3,0,0.4782608695652174
1,7.6,0.41,0.24,1.8,0.08,11.0,0.9962,3.28,0.59,9.5,0,0.36363636363636365
1,7.8,0.645,0.0,2.0,0.08199999999999999,16.0,0.9964,3.38,0.59,9.8,1,0.5
1,6.7,0.675,0.07,2.4,0.08900000000000001,82.0,0.9958,3.35,0.54,10.1,0,0.2073170731707317
1,8.3,0.655,0.12,2.3,0.083,113.0,0.9966,3.17,0.66,9.8,0,0.13274336283185842
1,6.9,0.605,0.12,10.7,0.073,83.0,0.9993,3.45,0.52,9.4,1,0.4819277108433735
1,5.2,0.32,0.25,1.8,0.10300000000000001,50.0,0.9957,3.38,0.55,9.2,0,0.26
1,7.8,0.645,0.0,5.5,0.086,18.0,0.9986,3.4,0.55,9.6,1,0.2777777777777778
1,7.8,0.6,0.14,2.4,0.086,15.0,0.9975,3.42,0.6,10.8,1,0.2
1,8.1,0.38,0.28,2.1,0.066,30.0,0.9968,3.23,0.73,9.7,1,0.43333333333333335
1,7.3,0.45,0.36,5.9,0.07400000000000001,87.0,0.9978,3.33,0.83,10.5,0,0.13793103448275862
1,8.8,0.61,0.3,2.8,0.08800000000000001,46.0,0.9976,3.26,0.51,9.3,0,0.3695652173913043
1,6.8,0.67,0.02,1.8,0.05,11.0,0.9962,3.48,0.52,9.5,0,0.45454545454545453
1,6.4,0.4,0.23,1.6,0.066,12.0,0.9958,3.34,0.56,9.2,0,0.4166666666666667
1,5.6,0.31,0.37,1.4,0.07400000000000001,96.0,0.9954,3.32,0.58,9.2,0,0.125
1,8.8,0.66,0.26,1.7,0.07400000000000001,23.0,0.9971,3.15,0.74,9.2,0,0.17391304347826086
1,6.6,0.52,0.04,2.2,0.069,15.0,0.9956,3.4,0.63,9.4,1,0.5333333333333333
1,6.6,0.5,0.04,2.1,0.068,14.0,0.9955,3.39,0.64,9.4,1,0.42857142857142855
1,8.6,0.38,0.36,3.0,0.081,119.0,0.997,3.2,0.56,9.4,0,0.25210084033613445
1,7.7,0.62,0.04,3.8,0.084,45.0,0.9978,3.34,0.53,9.5,0,0.5555555555555556
1,7.8,0.59,0.18,2.3,0.076,54.0,0.9975,3.43,0.59,10.0,0,0.3148148148148148
1,7.3,0.39,0.31,2.4,0.07400000000000001,46.0,0.9962,3.41,0.54,9.4,1,0.1956521739130435
1,8.8,0.4,0.4,2.2,0.079,52.0,0.998,3.44,0.64,9.2,0,0.36538461538461536
1,7.5,0.52,0.16,1.9,0.085,35.0,0.9968,3.38,0.62,9.5,1,0.34285714285714286
1,7.5,0.52,0.11,1.5,0.079,39.0,0.9968,3.42,0.58,9.6,0,0.28205128205128205
1,9.3,0.32,0.57,2.0,0.07400000000000001,65.0,0.9969,3.28,0.79,10.7,0,0.4153846153846154
1,7.7,0.63,0.08,1.9,0.076,27.0,0.9967,3.32,0.54,9.5,1,0.5555555555555556
1,7.7,0.67,0.23,2.1,0.08800000000000001,96.0,0.9962,3.32,0.48,9.5,0,0.17708333333333334
1,8.3,0.675,0.26,2.1,0.084,43.0,0.9976,3.31,0.53,9.2,0,0.2558139534883721
1,8.8,0.41,0.64,2.2,0.09300000000000001,42.0,0.9986,3.54,0.66,10.5,0,0.21428571428571427
1,6.2,0.45,0.2,1.6,0.069,15.0,0.9958,3.41,0.56,9.2,0,0.2
1,7.4,0.5,0.47,2.0,0.086,73.0,0.997,3.36,0.57,9.1,0,0.2876712328767123
1,6.3,0.3,0.48,1.8,0.069,61.0,0.9959,3.44,0.78,10.3,1,0.29508196721311475
1,6.9,0.55,0.15,2.2,0.076,40.0,0.9961,3.41,0.59,10.1,0,0.475
1,7.7,0.49,0.26,1.9,0.062,31.0,0.9966,3.39,0.64,9.6,0,0.2903225806451613
1,7.0,0.62,0.08,1.8,0.076,24.0,0.9978,3.48,0.53,9.0,0,0.3333333333333333
1,7.9,0.52,0.26,1.9,0.079,140.0,0.9964,3.23,0.54,9.5,0,0.3
1,7.0,0.5,0.25,2.0,0.07,22.0,0.9963,3.25,0.63,9.2,0,0.13636363636363635
1,8.1,0.545,0.18,1.9,0.08,35.0,0.9972,3.3,0.59,9.0,1,0.37142857142857144
1,8.3,0.61,0.3,2.1,0.084,50.0,0.9972,3.4,0.61,10.2,1,0.22
1,7.8,0.5,0.3,1.9,0.075,22.0,0.9959,3.31,0.56,10.4,1,0.36363636363636365
1,8.1,0.575,0.22,2.1,0.077,65.0,0.9967,3.29,0.51,9.2,0,0.18461538461538463
1,7.2,0.49,0.24,2.2,0.07,36.0,0.996,3.33,0.48,9.4,0,0.1388888888888889
1,6.2,0.63,0.31,1.7,0.08800000000000001,64.0,0.9969,3.46,0.79,9.3,0,0.234375
1,8.0,0.33,0.53,2.5,0.091,80.0,0.9976,3.37,0.8,9.6,1,0.225
1,8.4,0.62,0.09,2.2,0.084,108.0,0.9964,3.15,0.66,9.8,0,0.10185185185185185
1,8.4,0.6,0.1,2.2,0.085,111.0,0.9964,3.15,0.66,9.8,0,0.12612612612612611
1,9.4,0.4,0.31,2.2,0.09,62.0,0.9966,3.07,0.63,10.5,1,0.20967741935483872
1,8.3,0.54,0.28,1.9,0.077,40.0,0.9978,3.39,0.61,10.0,1,0.275
1,7.8,0.56,0.12,2.0,0.08199999999999999,28.0,0.997,3.37,0.5,9.4,1,0.25
1,7.8,0.5,0.17,1.6,0.08199999999999999,102.0,0.996,3.39,0.48,9.5,0,0.20588235294117646
1,6.1,0.38,0.15,1.8,0.07200000000000001,19.0,0.9955,3.42,0.57,9.4,0,0.3157894736842105
1,5.6,0.5,0.09,2.3,0.049,99.0,0.9937,3.63,0.63,13.0,0,0.1717171717171717
1,7.2,0.415,0.36,2.0,0.081,45.0,0.9972,3.48,0.64,9.2,0,0.28888888888888886
1,7.8,0.56,0.19,2.1,0.081,105.0,0.9962,3.33,0.54,9.5,0,0.14285714285714285
1,7.8,0.56,0.19,2.0,0.081,108.0,0.9962,3.32,0.54,9.5,0,0.1574074074074074
1,6.3,0.39,0.08,1.7,0.066,20.0,0.9954,3.34,0.58,9.4,0,0.15
1,6.9,0.49,0.1,2.3,0.07400000000000001,30.0,0.9959,3.42,0.58,10.2,1,0.4
1,8.2,0.4,0.44,2.8,0.08900000000000001,43.0,0.9975,3.53,0.61,10.5,1,0.2558139534883721
1,7.3,0.33,0.47,2.1,0.077,11.0,0.9958,3.33,0.53,10.3,1,0.45454545454545453
1,7.5,0.6,0.03,1.8,0.095,99.0,0.995,3.35,0.54,10.1,0,0.25252525252525254
1,7.1,0.43,0.42,5.5,0.07,129.0,0.9973,3.42,0.72,10.5,0,0.2248062015503876
1,7.1,0.43,0.42,5.5,0.071,128.0,0.9973,3.42,0.71,10.5,0,0.21875
1,6.8,0.6,0.18,1.9,0.079,86.0,0.9968,3.59,0.57,9.3,1,0.20930232558139536
1,7.8,0.53,0.04,1.7,0.076,31.0,0.9964,3.33,0.56,10.0,1,0.5483870967741935
1,7.4,0.6,0.26,7.3,0.07,121.0,0.9982,3.37,0.49,9.4,0,0.2975206611570248
1,7.3,0.59,0.26,7.2,0.07,121.0,0.9981,3.37,0.49,9.4,0,0.2892561983471074
1,7.8,0.63,0.48,1.7,0.1,96.0,0.9961,3.19,0.62,9.5,0,0.14583333333333334
1,6.8,0.64,0.1,2.1,0.085,101.0,0.9956,3.34,0.52,10.2,0,0.1782178217821782
1,7.3,0.55,0.03,1.6,0.07200000000000001,42.0,0.9956,3.37,0.48,9.0,0,0.40476190476190477
1,6.8,0.63,0.07,2.1,0.08900000000000001,44.0,0.9953,3.47,0.55,10.4,1,0.25
1,8.0,0.42,0.17,2.0,0.073,18.0,0.9972,3.29,0.61,9.2,1,0.3333333333333333
1,7.4,0.62,0.05,1.9,0.068,42.0,0.9961,3.42,0.57,11.5,1,0.5714285714285714
1,7.3,0.38,0.21,2.0,0.08,35.0,0.9961,3.33,0.47,9.5,0,0.2
1,6.9,0.5,0.04,1.5,0.085,49.0,0.9958,3.35,0.78,9.5,0,0.3877551020408163
1,7.5,0.52,0.42,2.3,0.087,38.0,0.9972,3.58,0.61,10.5,1,0.21052631578947367
1,8.8,0.61,0.14,2.4,0.067,42.0,0.9969,3.19,0.59,9.5,0,0.23809523809523808
1,6.8,0.61,0.2,1.8,0.077,65.0,0.9971,3.54,0.58,9.3,0,0.16923076923076924
1,6.7,0.62,0.21,1.9,0.079,62.0,0.997,3.52,0.58,9.3,1,0.12903225806451613
1,7.4,0.39,0.48,2.0,0.08199999999999999,67.0,0.9972,3.34,0.55,9.2,0,0.208955223880597
1,7.9,0.5,0.33,2.0,0.084,143.0,0.9968,3.2,0.55,9.5,0,0.1048951048951049
1,7.9,0.49,0.32,1.9,0.08199999999999999,144.0,0.9968,3.2,0.55,9.5,0,0.11805555555555555
1,8.2,0.5,0.35,2.9,0.077,127.0,0.9976,3.23,0.62,9.4,0,0.16535433070866143
1,6.4,0.37,0.25,1.9,0.07400000000000001,49.0,0.9974,3.57,0.62,9.8,1,0.42857142857142855
1,6.8,0.63,0.12,3.8,0.099,126.0,0.9969,3.28,0.61,9.5,0,0.12698412698412698
1,7.6,0.55,0.21,2.2,0.071,28.0,0.9964,3.28,0.55,9.7,0,0.25
1,7.8,0.59,0.33,2.0,0.07400000000000001,120.0,0.9968,3.25,0.54,9.4,0,0.2
1,7.3,0.58,0.3,2.4,0.07400000000000001,55.0,0.9968,3.46,0.59,10.2,0,0.2727272727272727
1,9.6,0.32,0.47,1.4,0.055999999999999994,24.0,0.99695,3.22,0.82,10.3,1,0.375
1,6.8,0.5,0.11,1.5,0.075,49.0,0.99545,3.36,0.79,9.5,0,0.32653061224489793
1,7.0,0.42,0.35,1.6,0.08800000000000001,39.0,0.9961,3.34,0.55,9.2,0,0.41025641025641024
1,7.0,0.43,0.36,1.6,0.08900000000000001,37.0,0.99615,3.34,0.56,9.2,1,0.3783783783783784
1,7.8,0.57,0.31,1.8,0.069,120.0,0.99625,3.29,0.53,9.3,0,0.21666666666666667
1,7.8,0.44,0.28,2.7,0.1,95.0,0.9966,3.22,0.67,9.4,0,0.18947368421052632
1,8.2,0.57,0.26,2.2,0.06,65.0,0.9959,3.3,0.43,10.1,0,0.4307692307692308
1,7.0,0.49,0.49,5.6,0.06,121.0,0.9974,3.34,0.76,10.5,0,0.21487603305785125
1,8.7,0.625,0.16,2.0,0.10099999999999999,49.0,0.9962,3.14,0.57,11.0,0,0.2653061224489796
1,7.5,0.49,0.19,1.9,0.076,44.0,0.9957,3.39,0.54,9.7,0,0.22727272727272727
1,7.8,0.53,0.33,2.4,0.08,144.0,0.99655,3.3,0.6,9.5,0,0.16666666666666666
1,7.8,0.34,0.37,2.0,0.08199999999999999,58.0,0.9964,3.34,0.59,9.4,1,0.41379310344827586
1,7.4,0.53,0.26,2.0,0.10099999999999999,72.0,0.9957,3.15,0.57,9.4,0,0.2222222222222222
1,6.8,0.61,0.04,1.5,0.057,10.0,0.99525,3.42,0.6,9.5,0,0.5
1,8.6,0.645,0.25,2.0,0.083,28.0,0.99815,3.28,0.6,10.0,1,0.2857142857142857
1,8.4,0.635,0.36,2.0,0.08900000000000001,55.0,0.99745,3.31,0.57,10.4,0,0.2727272727272727
1,7.7,0.43,0.25,2.6,0.073,63.0,0.99615,3.37,0.58,10.5,1,0.4603174603174603
1,6.9,0.52,0.25,2.6,0.081,37.0,0.99685,3.46,0.5,11.0,0,0.2702702702702703
1,5.2,0.48,0.04,1.6,0.054000000000000006,106.0,0.9927,3.54,0.62,12.2,1,0.1792452830188679
1,8.0,0.38,0.06,1.8,0.078,49.0,0.99625,3.37,0.52,9.9,1,0.24489795918367346
1,8.5,0.37,0.2,2.8,0.09,58.0,0.998,3.34,0.7,9.6,1,0.3103448275862069
1,7.2,0.63,0.0,1.9,0.09699999999999999,38.0,0.99675,3.37,0.58,9.0,1,0.3684210526315789
1,7.2,0.645,0.0,1.9,0.09699999999999999,39.0,0.99675,3.37,0.58,9.2,1,0.38461538461538464
1,7.7,0.58,0.1,1.8,0.102,109.0,0.99565,3.08,0.49,9.8,1,0.25688073394495414
1,8.2,0.6,0.17,2.3,0.07200000000000001,73.0,0.9963,3.2,0.45,9.3,0,0.1506849315068493
1,7.7,0.53,0.06,1.7,0.07400000000000001,39.0,0.99615,3.35,0.48,9.8,1,0.23076923076923078
1,7.1,0.6,0.0,1.8,0.07400000000000001,34.0,0.9972,3.47,0.7,9.9,1,0.47058823529411764
1,8.0,0.57,0.23,3.2,0.073,119.0,0.99675,3.26,0.57,9.3,0,0.14285714285714285
1,9.4,0.34,0.37,2.2,0.075,13.0,0.998,3.22,0.62,9.2,0,0.38461538461538464
1,7.9,0.33,0.23,1.7,0.077,45.0,0.99625,3.29,0.65,9.3,0,0.4
1,8.0,0.52,0.03,1.7,0.07,35.0,0.99575,3.34,0.57,10.0,0,0.2857142857142857
1,7.9,0.37,0.23,1.8,0.077,49.0,0.9963,3.28,0.67,9.3,0,0.46938775510204084
1,7.9,0.545,0.06,4.0,0.087,61.0,0.9965,3.36,0.67,10.7,1,0.4426229508196721
1,7.5,0.65,0.18,7.0,0.08800000000000001,94.0,0.99915,3.38,0.77,9.4,0,0.2872340425531915
1,8.9,0.4,0.32,5.6,0.087,47.0,0.9991,3.38,0.77,10.5,1,0.2127659574468085
1,7.6,0.52,0.12,3.0,0.067,53.0,0.9971,3.36,0.57,9.1,0,0.22641509433962265
1,7.5,0.4,0.12,3.0,0.092,53.0,0.9967,3.37,0.7,10.3,1,0.5471698113207547
1,6.9,0.36,0.25,2.4,0.098,16.0,0.9964,3.41,0.6,10.1,1,0.3125
1,7.5,0.53,0.06,2.6,0.086,44.0,0.9965,3.38,0.59,10.7,1,0.45454545454545453
1,7.6,0.62,0.32,2.2,0.08199999999999999,54.0,0.9966,3.36,0.52,9.4,0,0.12962962962962962
1,7.4,0.29,0.38,1.7,0.062,30.0,0.9968,3.41,0.53,9.5,1,0.3
1,7.9,0.53,0.24,2.0,0.07200000000000001,105.0,0.996,3.27,0.54,9.4,1,0.14285714285714285
1,9.0,0.46,0.31,2.8,0.09300000000000001,98.0,0.99815,3.32,0.63,9.5,1,0.19387755102040816
1,8.6,0.47,0.3,3.0,0.076,135.0,0.9976,3.3,0.53,9.4,0,0.2222222222222222
1,7.4,0.36,0.29,2.6,0.087,72.0,0.99645,3.39,0.68,11.0,0,0.3611111111111111
1,7.1,0.35,0.29,2.5,0.096,53.0,0.9962,3.42,0.65,11.0,1,0.37735849056603776
1,9.6,0.56,0.23,3.4,0.102,92.0,0.9996,3.3,0.65,10.1,0,0.40217391304347827
1,9.3,0.61,0.26,3.4,0.09,87.0,0.99975,3.24,0.62,9.7,0,0.28735632183908044
1,7.8,0.62,0.05,2.3,0.079,18.0,0.99735,3.29,0.63,9.3,0,0.3333333333333333
1,8.0,0.58,0.28,3.2,0.066,114.0,0.9973,3.22,0.54,9.4,1,0.18421052631578946
1,8.4,0.56,0.08,2.1,0.105,44.0,0.9958,3.13,0.52,11.0,0,0.36363636363636365
1,7.9,0.65,0.01,2.5,0.078,38.0,0.9963,3.34,0.74,11.7,1,0.4473684210526316
1,8.9,0.43,0.45,1.9,0.052000000000000005,16.0,0.9948,3.35,0.7,12.5,1,0.375
1,7.8,0.43,0.32,2.8,0.08,58.0,0.9974,3.31,0.64,10.3,0,0.5
1,7.7,0.665,0.0,2.4,0.09,19.0,0.9974,3.27,0.73,9.3,0,0.42105263157894735
1,6.1,0.21,0.4,1.4,0.066,165.0,0.9912,3.25,0.59,11.9,1,0.24545454545454545
1,7.4,0.55,0.22,2.2,0.106,72.0,0.9959,3.05,0.63,9.2,0,0.16666666666666666
1,8.3,0.42,0.38,2.5,0.094,60.0,0.9979,3.31,0.7,10.8,1,0.4
1,8.3,0.26,0.42,2.0,0.08,27.0,0.9974,3.21,0.8,9.4,1,0.4074074074074074
1,7.7,0.51,0.28,2.1,0.087,54.0,0.998,3.42,0.74,9.2,0,0.42592592592592593
1,7.4,0.63,0.07,2.4,0.09,37.0,0.9979,3.43,0.76,9.7,1,0.2972972972972973
1,7.8,0.54,0.26,2.0,0.08800000000000001,48.0,0.9981,3.41,0.74,9.2,1,0.4791666666666667
1,8.3,0.66,0.15,1.9,0.079,42.0,0.9972,3.31,0.54,9.6,1,0.40476190476190477
1,7.8,0.46,0.26,1.9,0.08800000000000001,53.0,0.9981,3.43,0.74,9.2,1,0.4339622641509434
